# # Frequency, Mean Fourier, std fourier
3.129992174999999861e+02 5.200924293715158342e+01 2.953600753387014421e+01
3.374991562499999418e+02 6.432334102762285966e+01 4.129056358562087325e+01
3.624888896938775247e+02 1.028808951545798749e+02 1.001734808647974262e+02
3.869990325000000553e+02 8.346931749666784128e+01 3.935922175007719659e+01
4.119785618877550633e+02 7.539494086933436279e+01 1.063700786359570287e+02
4.364989087499999982e+02 6.266062925216194657e+01 2.692192262704571704e+01
4.614682340816327155e+02 1.246974585287484416e+02 7.455124066748919631e+01
4.859987849999999980e+02 8.249789836864221115e+01 3.287378660936927588e+01
5.109579062755102541e+02 8.063192240613531681e+01 4.075270883678882683e+01
5.354986612500000547e+02 7.769804763920568291e+01 3.197170409065669716e+01
5.604475784693877358e+02 1.057243621773960882e+02 6.032236787026796065e+01
5.849985374999999976e+02 1.165534637228352892e+02 5.640699870081401457e+01
6.099372506632653312e+02 1.411837101152555078e+02 8.762226707350278332e+01
6.344984137500000543e+02 1.626995551282770975e+02 7.674318302712245554e+01
6.594269228571428130e+02 1.985663255255452668e+02 1.009659449600114272e+02
6.839982900000001109e+02 2.388345989121146715e+02 1.091785531703102237e+02
7.089165950510202947e+02 1.730287057087997766e+02 9.584630668976859624e+01
7.334981662499999402e+02 3.030897362829580857e+02 1.148079114452613396e+02
7.584062672448980038e+02 5.714642435224451447e+02 1.685184167665525763e+02
7.829980424999999968e+02 3.172061742429475544e+02 1.258009374573360333e+02
8.078959394387753719e+02 1.814313890208966313e+02 9.801699941697252427e+01
8.324979187499998261e+02 2.703992452841709451e+02 1.044515547079843429e+02
8.573856116326530810e+02 2.779947501155529039e+02 1.186175064458091128e+02
8.819977950000001101e+02 4.735299827064134206e+02 1.253030224248824140e+02
9.068752838265304490e+02 3.286375996831322368e+02 1.546542090671761969e+02
9.314976712500000531e+02 1.872357015821501989e+02 1.039855863195729171e+02
9.563649560204081581e+02 1.582071361563589846e+02 7.519579326616459980e+01
9.809975474999999960e+02 1.208525502541667720e+02 5.524885092309655477e+01
1.005854628214285754e+03 1.469816428672407937e+02 6.304779503546404840e+01
1.030497423750000053e+03 2.411441380580982923e+02 8.751678513433998319e+01
1.055344300408163235e+03 2.304503018104259411e+02 1.059914822894468784e+02
1.079997299999999996e+03 2.847774078186223505e+02 1.354224875363902356e+02
1.104833972602040831e+03 1.981363615788470725e+02 6.812478210929701561e+01
1.129497176250000166e+03 2.274530217332893471e+02 8.431394398193340578e+01
1.154323644795918426e+03 2.066858961733255455e+02 1.033138959729252520e+02
1.178997052499999882e+03 4.269313312013493942e+02 9.589450486696598830e+01
1.203813316989796022e+03 2.839080843566007957e+02 7.972923328041835589e+01
1.228496928750000052e+03 3.407366027031812337e+02 1.254075208735175408e+02
1.253302989183673390e+03 2.007362603051484484e+02 9.297084664748288674e+01
1.277996804999999995e+03 2.046543483747412608e+02 1.105479444922794698e+02
1.302792661377550985e+03 2.422194909573034352e+02 1.181397529640994293e+02
1.327496681249999938e+03 2.798256532458182733e+02 1.044260899127926763e+02
1.352282333571428580e+03 3.223184205944624523e+02 1.298446887135947350e+02
1.376996557499999881e+03 4.047852659477779866e+02 1.472739380127684115e+02
1.401772005765306176e+03 3.634817593946663123e+02 1.617581053847465000e+02
1.426496433750000278e+03 3.782990100437524461e+02 1.902381314608697096e+02
1.451261677959183771e+03 5.533973175844180332e+02 1.195128359257339241e+02
1.475996310000000221e+03 3.869587939036787816e+02 1.273795916226223568e+02
1.500751350153061139e+03 4.144419310804079828e+02 1.672149626401710805e+02
1.525496186249999937e+03 4.873013100569218636e+02 1.786164884620880002e+02
1.550241022346938735e+03 4.370527704048686246e+02 1.407401736154525906e+02
1.574996062499999880e+03 2.281743108039109984e+02 1.002967660606906719e+02
1.599730694540816330e+03 4.252924522633771289e+02 1.213637700782404778e+02
1.624495938750000278e+03 2.111328146756135880e+02 1.066322738332654154e+02
1.649220366734694153e+03 1.588222269603720633e+02 7.919282926570498660e+01
1.673995815000000221e+03 1.984445535271779022e+02 7.202582883775049538e+01
1.698710038928571294e+03 1.296889526721290622e+02 6.450460108907333279e+01
1.723495691249999936e+03 1.633179479296346983e+02 7.383061611682828129e+01
1.748199711122448889e+03 2.925035157778989969e+02 1.073620702038762857e+02
1.772995567500000107e+03 2.818526727495952287e+02 9.770998809148376552e+01
1.797689383316326484e+03 3.778927080336346194e+02 1.293026472925591577e+02
1.822495443750000049e+03 5.266886946253864608e+02 1.133419893470470896e+02
1.847179055510204307e+03 3.941123679039649232e+02 1.181253753214702442e+02
1.871995319999999992e+03 3.913165499050800804e+02 1.932334301209914713e+02
1.896668727704081448e+03 6.487184876935341435e+02 1.654917710061069158e+02
1.921495196249999708e+03 6.600953881700753527e+02 8.489294860184848801e+01
1.946158399897959043e+03 6.856993168777365781e+02 1.730017990248138062e+02
1.970995072499999878e+03 6.671116324955733035e+02 2.292629653700684287e+02
1.995648072091836639e+03 4.017011576029801176e+02 7.435600720725943802e+01
2.020494948750000049e+03 5.534570911709870416e+02 1.210044673454674751e+02
2.045137744285714462e+03 5.238678025628761361e+02 1.515343740688881553e+02
2.069994825000000219e+03 4.913055297994338844e+02 1.241599041704365476e+02
2.094627416479591830e+03 5.563130005288456914e+02 1.801574207741863347e+02
