# # Frequency, Mean Fourier, std fourier
3.129992174999999861e+02 7.363072641806500940e+01 4.833105818101665108e+01
3.374991562499999418e+02 8.075392011906417622e+01 9.018139440619420100e+01
3.624888896938775247e+02 9.641031912812182725e+01 5.412140663553708464e+01
3.869990325000000553e+02 7.871327944875673666e+01 4.903393305112778933e+01
4.119785618877550633e+02 8.983286382107220902e+01 7.660485905799075113e+01
4.364989087499999982e+02 7.151720962658497172e+01 3.666118241006397938e+01
4.614682340816327155e+02 8.181468501188422238e+01 5.676514549365928985e+01
4.859987849999999980e+02 1.032016363627279816e+02 4.670219963790756168e+01
5.109579062755102541e+02 8.752877597151234568e+01 5.155854063881103855e+01
5.354986612500000547e+02 9.238439633719782762e+01 4.882558718925721308e+01
5.604475784693877358e+02 1.303839438485756546e+02 5.974432884611913153e+01
5.849985374999999976e+02 1.170666409478471621e+02 6.185527222284950710e+01
6.099372506632653312e+02 1.485730433310932312e+02 8.360953117844675830e+01
6.344984137500000543e+02 1.940139457740007174e+02 9.807816112871221037e+01
6.594269228571428130e+02 2.348527324138620713e+02 1.167957640506310781e+02
6.839982900000001109e+02 2.493837070410475576e+02 9.548405412952322990e+01
7.089165950510202947e+02 2.549093042454443889e+02 1.256206598162771684e+02
7.334981662499999402e+02 3.122034849723202683e+02 1.357860139527774948e+02
7.584062672448980038e+02 3.776453211443858891e+02 1.556528376621768075e+02
7.829980424999999968e+02 2.018570801708074498e+02 1.256431634214359718e+02
8.078959394387753719e+02 3.115587511135716454e+02 1.428667827075346679e+02
8.324979187499998261e+02 3.523441748975690757e+02 1.774507859128949008e+02
8.573856116326530810e+02 2.530499366055861117e+02 1.421377547731992479e+02
8.819977950000001101e+02 5.524600157265304006e+02 1.962964352896138962e+02
9.068752838265304490e+02 5.485612272192739738e+02 2.531748901382387658e+02
9.314976712500000531e+02 2.372240075845594163e+02 1.036295476638416773e+02
9.563649560204081581e+02 3.276680571932101884e+02 9.366045954115382699e+01
9.809975474999999960e+02 1.799599722295430411e+02 9.658187256609316762e+01
1.005854628214285754e+03 3.684880143560038164e+02 1.173625457907779435e+02
1.030497423750000053e+03 4.610626618300278778e+02 1.285028688603970295e+02
1.055344300408163235e+03 2.566165001963501595e+02 1.422297663432063928e+02
1.079997299999999996e+03 3.639952869989353985e+02 1.385926163066127970e+02
1.104833972602040831e+03 4.087921006762747993e+02 1.102103268643965919e+02
1.129497176250000166e+03 3.090487225517270531e+02 1.283966098280086783e+02
1.154323644795918426e+03 4.010425552060796122e+02 1.507070588776463183e+02
1.178997052499999882e+03 3.797450052361057260e+02 1.610005673586096009e+02
1.203813316989796022e+03 3.194607248310839509e+02 1.338265983419765348e+02
1.228496928750000052e+03 4.241127218766266083e+02 1.315186489298505990e+02
1.253302989183673390e+03 5.628664278120985500e+02 2.052430025955396786e+02
1.277996804999999995e+03 5.012066185164414946e+02 1.713646627394089421e+02
1.302792661377550985e+03 4.161545674522645868e+02 1.915374580280003727e+02
1.327496681249999938e+03 8.646554732575035587e+02 2.014469955308842088e+02
1.352282333571428580e+03 5.011095780632591072e+02 2.351277555724494732e+02
1.376996557499999881e+03 9.124278180774340399e+02 1.436378636527527419e+02
1.401772005765306176e+03 1.540926224386049626e+03 3.142741907127849004e+02
1.426496433750000278e+03 1.270808626243176604e+03 2.349398760898190233e+02
1.451261677959183771e+03 1.571836086094853954e+03 1.503961058908113273e+02
1.475996310000000221e+03 1.470580100213177502e+03 1.831500043457178606e+02
1.500751350153061139e+03 1.211112499356000399e+03 3.125807186542303953e+02
1.525496186249999937e+03 8.418389264917524315e+02 3.120949701232049165e+02
1.550241022346938735e+03 1.038833934783378027e+03 1.985138447134760042e+02
1.574996062499999880e+03 7.235370888082723013e+02 1.791695385467362769e+02
1.599730694540816330e+03 1.065788680266092115e+03 2.142525089131478353e+02
1.624495938750000278e+03 6.151222166987838591e+02 1.562045963869597074e+02
1.649220366734694153e+03 3.803880640390493113e+02 1.385460379589054014e+02
1.673995815000000221e+03 4.317156833941985496e+02 1.580001268402465655e+02
1.698710038928571294e+03 2.577894066116962222e+02 1.454575086681610401e+02
1.723495691249999936e+03 2.601215292117963145e+02 1.491276193867932705e+02
1.748199711122448889e+03 5.770488772164611646e+02 1.171394462179902831e+02
1.772995567500000107e+03 4.748349722216290161e+02 2.915014144253526069e+02
1.797689383316326484e+03 6.438127643235823143e+02 2.861416159068236880e+02
1.822495443750000049e+03 1.355104428255910989e+03 1.964934327104041927e+02
1.847179055510204307e+03 1.058459430541498705e+03 1.467323828824430905e+02
1.871995319999999992e+03 1.137231144374882660e+03 1.553992774320874446e+02
1.896668727704081448e+03 1.154045281084780299e+03 1.686691381997470671e+02
