# # Frequency, Mean Fourier, std fourier
3.004992487499999925e+02 6.608661484876681698e+02 6.085413103572750515e+01
3.009992474999999672e+02 1.894227293405907346e+02 4.940900105840763956e+01
3.014992462499999988e+02 1.812113909201018487e+02 4.813594600196988438e+01
3.019992449999999735e+02 2.177814084825691339e+02 3.460458050102639049e+01
3.024992437500000051e+02 1.235403490304836680e+02 5.069478740367251390e+01
3.029992424999999798e+02 9.852194504646215023e+01 4.060878711716511447e+01
3.034992412500000114e+02 7.911030903627916189e+01 3.065147801800335614e+01
3.039992399999999861e+02 6.891168780819464246e+01 3.543057208480552589e+01
3.044992387500000177e+02 1.121532643197787991e+02 4.207731274883077788e+01
3.049992374999999925e+02 9.729834059170261185e+01 2.335723231159846236e+01
3.054992362499999672e+02 6.597000547022763328e+01 2.208190239152831325e+01
3.059992349999999988e+02 7.278844645720144513e+01 3.665733112954176676e+01
3.064992337499999735e+02 6.192753885808976833e+01 2.855884952626340478e+01
3.069992325000000051e+02 6.820203624341223758e+01 3.990996200998132792e+01
3.074992312499999798e+02 7.598616715336140714e+01 3.778993827655838800e+01
3.079992300000000114e+02 6.739411912340766264e+01 3.321699247064430693e+01
3.084992287499999861e+02 7.454567836088151012e+01 3.491194826613880053e+01
3.089992275000000177e+02 7.469724042293296407e+01 3.745330451527946281e+01
3.094992262499999924e+02 6.093329184940980525e+01 2.487718174922850523e+01
3.099992249999999672e+02 6.227562794649249867e+01 2.482874115015457406e+01
3.104992237499999987e+02 5.564811847425610125e+01 2.587549756391464939e+01
3.109992224999999735e+02 6.344806917551122893e+01 3.162680867042542587e+01
3.114992212500000051e+02 6.452202618488458086e+01 2.540660660180775210e+01
3.119992199999999798e+02 4.358490320073484980e+01 1.792069790763443038e+01
3.124992187500000114e+02 4.811725453731676083e+01 1.871457096311374002e+01
3.129992174999999861e+02 5.987663995799071870e+01 2.808521426177744473e+01
3.134992162500000177e+02 5.886284707351151013e+01 3.698741609831925814e+01
3.139992149999999924e+02 5.629141774843613177e+01 3.131044094821297818e+01
3.144992137499999671e+02 4.921802087270192771e+01 3.382558000899148709e+01
3.149992124999999987e+02 5.115656177964778095e+01 3.487529188475673436e+01
3.154992112499999735e+02 5.407934809541194454e+01 3.066621002927839967e+01
3.159992100000000050e+02 5.844273318112008297e+01 3.466788514317047998e+01
