# axis 0 is time, axis 1 is Voltage
21.46000000,-0.18980575
21.48000000,-0.18980575
21.50000000,-0.18980575
21.52000000,-0.18980575
21.54000000,-0.18915504
21.56000000,-0.18882969
21.58000000,-0.18915504
21.60000000,-0.18948040
21.62000000,-0.18850433
21.64000000,-0.18785362
21.66000000,-0.18850433
21.68000000,-0.18752827
21.70000000,-0.18785362
21.72000000,-0.18817898
21.74000000,-0.18720292
21.76000000,-0.18785362
21.78000000,-0.18687756
21.80000000,-0.18655221
21.82000000,-0.18752827
21.84000000,-0.18720292
21.86000000,-0.18655221
21.88000000,-0.18655221
21.90000000,-0.18655221
21.92000000,-0.18622685
21.94000000,-0.18557614
21.96000000,-0.18590150
21.98000000,-0.18622685
22.00000000,-0.18525079
22.02000000,-0.18525079
22.04000000,-0.18492543
22.06000000,-0.18525079
22.08000000,-0.18557614
22.10000000,-0.18460008
22.12000000,-0.18525079
22.14000000,-0.18362402
22.16000000,-0.18394937
22.18000000,-0.18427473
22.20000000,-0.18394937
22.22000000,-0.18297331
22.24000000,-0.18362402
22.26000000,-0.18264795
22.28000000,-0.18362402
22.30000000,-0.18329866
22.32000000,-0.18329866
22.34000000,-0.18232260
22.36000000,-0.18297331
22.38000000,-0.18232260
22.40000000,-0.18199725
22.42000000,-0.18199725
22.44000000,-0.18264795
22.46000000,-0.18264795
22.48000000,-0.18232260
22.50000000,-0.18134654
22.52000000,-0.18167189
22.54000000,-0.18102118
22.56000000,-0.18199725
22.58000000,-0.18102118
22.60000000,-0.18102118
22.62000000,-0.18102118
22.64000000,-0.18069583
22.66000000,-0.18102118
22.68000000,-0.17971977
22.70000000,-0.17971977
22.72000000,-0.17971977
22.74000000,-0.18037047
22.76000000,-0.18004512
22.78000000,-0.17939441
22.80000000,-0.17906906
22.82000000,-0.17906906
22.84000000,-0.17971977
22.86000000,-0.17841835
22.88000000,-0.17874370
22.90000000,-0.17874370
22.92000000,-0.17874370
22.94000000,-0.17841835
22.96000000,-0.17809299
22.98000000,-0.17809299
23.00000000,-0.17841835
23.02000000,-0.17841835
23.04000000,-0.17809299
23.06000000,-0.17711693
23.08000000,-0.17776764
23.10000000,-0.17744228
23.12000000,-0.17744228
23.14000000,-0.17679158
23.16000000,-0.17711693
23.18000000,-0.17744228
23.20000000,-0.17679158
23.22000000,-0.17646622
23.24000000,-0.17614087
23.26000000,-0.17646622
23.28000000,-0.17646622
23.30000000,-0.17646622
23.32000000,-0.17581551
23.34000000,-0.17614087
23.36000000,-0.17614087
23.38000000,-0.17614087
23.40000000,-0.17516480
23.42000000,-0.17516480
23.44000000,-0.17451410
23.46000000,-0.17516480
23.48000000,-0.17483945
23.50000000,-0.17418874
23.52000000,-0.17451410
23.54000000,-0.17483945
23.56000000,-0.17386339
23.58000000,-0.17386339
23.60000000,-0.17386339
23.62000000,-0.17353803
23.64000000,-0.17353803
23.66000000,-0.17353803
23.68000000,-0.17288732
23.70000000,-0.17353803
23.72000000,-0.17256197
23.74000000,-0.17256197
23.76000000,-0.17223662
23.78000000,-0.17256197
23.80000000,-0.17223662
23.82000000,-0.17256197
23.84000000,-0.17158591
23.86000000,-0.17158591
23.88000000,-0.17158591
23.90000000,-0.17093520
23.92000000,-0.17060984
23.94000000,-0.17126055
23.96000000,-0.17060984
23.98000000,-0.17093520
24.00000000,-0.17126055
24.02000000,-0.17060984
24.04000000,-0.17028449
24.06000000,-0.16995914
24.08000000,-0.17028449
24.10000000,-0.16930843
24.12000000,-0.16930843
24.14000000,-0.16930843
24.16000000,-0.16898307
24.18000000,-0.16995914
24.20000000,-0.16833236
24.22000000,-0.16930843
24.24000000,-0.16898307
24.26000000,-0.16800701
24.28000000,-0.16865772
24.30000000,-0.16800701
24.32000000,-0.16735630
24.34000000,-0.16768165
24.36000000,-0.16833236
24.38000000,-0.16768165
24.40000000,-0.16800701
24.42000000,-0.16703095
24.44000000,-0.16735630
24.46000000,-0.16768165
24.48000000,-0.16703095
24.50000000,-0.16638024
24.52000000,-0.16670559
24.54000000,-0.16638024
24.56000000,-0.16638024
24.58000000,-0.16572953
24.60000000,-0.16605488
24.62000000,-0.16572953
24.64000000,-0.16605488
24.66000000,-0.16507882
24.68000000,-0.16605488
24.70000000,-0.16572953
24.72000000,-0.16475347
24.74000000,-0.16540417
24.76000000,-0.16442811
24.78000000,-0.16507882
24.80000000,-0.16442811
24.82000000,-0.16377740
24.84000000,-0.16410276
24.86000000,-0.16377740
24.88000000,-0.16377740
24.90000000,-0.16377740
24.92000000,-0.16312669
24.94000000,-0.16312669
24.96000000,-0.16345205
24.98000000,-0.16345205
25.00000000,-0.16215063
25.02000000,-0.16312669
25.04000000,-0.16312669
25.06000000,-0.16247599
25.08000000,-0.16280134
25.10000000,-0.16215063
25.12000000,-0.16312669
25.14000000,-0.16215063
25.16000000,-0.16280134
25.18000000,-0.16149992
25.20000000,-0.16182528
25.22000000,-0.16117457
25.24000000,-0.16117457
25.26000000,-0.16084921
25.28000000,-0.16084921
25.30000000,-0.16117457
25.32000000,-0.16084921
25.34000000,-0.16084921
25.36000000,-0.16084921
25.38000000,-0.15987315
25.40000000,-0.16052386
25.42000000,-0.16052386
25.44000000,-0.16019850
25.46000000,-0.15987315
25.48000000,-0.15922244
25.50000000,-0.16019850
25.52000000,-0.15987315
25.54000000,-0.15987315
25.56000000,-0.15889709
25.58000000,-0.15987315
25.60000000,-0.15857173
25.62000000,-0.15889709
25.64000000,-0.15889709
25.66000000,-0.15824638
25.68000000,-0.15857173
25.70000000,-0.15889709
25.72000000,-0.15824638
25.74000000,-0.15759567
25.76000000,-0.15759567
25.78000000,-0.15792102
25.80000000,-0.15792102
25.82000000,-0.15727032
25.84000000,-0.15792102
25.86000000,-0.15792102
25.88000000,-0.15759567
25.90000000,-0.15661961
25.92000000,-0.15694496
25.94000000,-0.15661961
25.96000000,-0.15694496
25.98000000,-0.15694496
26.00000000,-0.15596890
26.02000000,-0.15629425
26.04000000,-0.15596890
26.06000000,-0.15661961
26.08000000,-0.15596890
26.10000000,-0.15596890
26.12000000,-0.15531819
26.14000000,-0.15466748
26.16000000,-0.15434213
26.18000000,-0.15564354
26.20000000,-0.15466748
26.22000000,-0.15434213
26.24000000,-0.15401677
26.26000000,-0.15466748
26.28000000,-0.15434213
26.30000000,-0.15401677
26.32000000,-0.15336606
26.34000000,-0.15369142
26.36000000,-0.15401677
26.38000000,-0.15369142
26.40000000,-0.15401677
26.42000000,-0.15336606
26.44000000,-0.15271536
26.46000000,-0.15304071
26.48000000,-0.15271536
26.50000000,-0.15336606
26.52000000,-0.15206465
26.54000000,-0.15141394
26.56000000,-0.15173929
26.58000000,-0.15239000
26.60000000,-0.15206465
26.62000000,-0.15173929
26.64000000,-0.15206465
26.66000000,-0.15173929
26.68000000,-0.15076323
26.70000000,-0.15043787
26.72000000,-0.15108858
26.74000000,-0.15076323
26.76000000,-0.14978717
26.78000000,-0.15043787
26.80000000,-0.15076323
26.82000000,-0.14946181
26.84000000,-0.14978717
26.86000000,-0.14946181
26.88000000,-0.14946181
26.90000000,-0.14913646
26.92000000,-0.14978717
26.94000000,-0.14913646
26.96000000,-0.14848575
26.98000000,-0.14881110
27.00000000,-0.14881110
27.02000000,-0.14881110
27.04000000,-0.14848575
27.06000000,-0.14816039
27.08000000,-0.14848575
27.10000000,-0.14816039
27.12000000,-0.14783504
27.14000000,-0.14783504
27.16000000,-0.14750969
27.18000000,-0.14685898
27.20000000,-0.14718433
27.22000000,-0.14685898
27.24000000,-0.14685898
27.26000000,-0.14653362
27.28000000,-0.14685898
27.30000000,-0.14620827
27.32000000,-0.14653362
27.34000000,-0.14685898
27.36000000,-0.14523221
27.38000000,-0.14458150
27.40000000,-0.14620827
27.42000000,-0.14555756
27.44000000,-0.14490685
27.46000000,-0.14490685
27.48000000,-0.14555756
27.50000000,-0.14458150
27.52000000,-0.14458150
27.54000000,-0.14425614
27.56000000,-0.14393079
27.58000000,-0.14328008
27.60000000,-0.14425614
27.62000000,-0.14328008
27.64000000,-0.14360543
27.66000000,-0.14328008
27.68000000,-0.14262937
27.70000000,-0.14328008
27.72000000,-0.14165331
27.74000000,-0.14328008
27.76000000,-0.14230402
27.78000000,-0.14262937
27.80000000,-0.14230402
27.82000000,-0.14132795
27.84000000,-0.14035189
27.86000000,-0.14230402
27.88000000,-0.14132795
27.90000000,-0.14132795
27.92000000,-0.14132795
27.94000000,-0.14165331
27.96000000,-0.14100260
27.98000000,-0.14132795
28.00000000,-0.13970118
28.02000000,-0.14132795
28.04000000,-0.13970118
28.06000000,-0.13970118
28.08000000,-0.14035189
28.10000000,-0.13905047
28.12000000,-0.13970118
28.14000000,-0.13905047
28.16000000,-0.13970118
28.18000000,-0.13970118
28.20000000,-0.13970118
28.22000000,-0.13872512
28.24000000,-0.13872512
28.26000000,-0.13970118
28.28000000,-0.13807441
28.30000000,-0.13872512
28.32000000,-0.13774906
28.34000000,-0.13774906
28.36000000,-0.13742370
28.38000000,-0.13774906
28.40000000,-0.13774906
28.42000000,-0.13709835
28.44000000,-0.13709835
28.46000000,-0.13709835
28.48000000,-0.13644764
28.50000000,-0.13644764
28.52000000,-0.13742370
28.54000000,-0.13677299
28.56000000,-0.13514622
28.58000000,-0.13547158
28.60000000,-0.13579693
28.62000000,-0.13579693
28.64000000,-0.13514622
28.66000000,-0.13514622
28.68000000,-0.13514622
28.70000000,-0.13514622
28.72000000,-0.13612228
28.74000000,-0.13384480
28.76000000,-0.13417016
28.78000000,-0.13384480
28.80000000,-0.13384480
28.82000000,-0.13417016
28.84000000,-0.13351945
28.86000000,-0.13384480
28.88000000,-0.13351945
28.90000000,-0.13417016
28.92000000,-0.13286874
28.94000000,-0.13449551
28.96000000,-0.13254339
28.98000000,-0.13221803
29.00000000,-0.13319409
29.02000000,-0.13286874
29.04000000,-0.13221803
29.06000000,-0.13221803
29.08000000,-0.13254339
29.10000000,-0.13124197
29.12000000,-0.13189268
29.14000000,-0.13124197
29.16000000,-0.13124197
29.18000000,-0.13091661
29.20000000,-0.13059126
29.22000000,-0.13059126
29.24000000,-0.13059126
29.26000000,-0.13059126
29.28000000,-0.12994055
29.30000000,-0.12994055
29.32000000,-0.12928984
29.34000000,-0.12896449
29.36000000,-0.12961520
29.38000000,-0.12928984
29.40000000,-0.12994055
29.42000000,-0.12863913
29.44000000,-0.12928984
29.46000000,-0.12863913
29.48000000,-0.12863913
29.50000000,-0.12831378
29.52000000,-0.12863913
29.54000000,-0.12831378
29.56000000,-0.12798843
29.58000000,-0.12798843
29.60000000,-0.12831378
29.62000000,-0.12798843
29.64000000,-0.12701236
29.66000000,-0.12733772
29.68000000,-0.12668701
29.70000000,-0.12701236
29.72000000,-0.12668701
29.74000000,-0.12701236
29.76000000,-0.12636165
29.78000000,-0.12636165
29.80000000,-0.12603630
29.82000000,-0.12603630
29.84000000,-0.12603630
29.86000000,-0.12506024
29.88000000,-0.12636165
29.90000000,-0.12538559
29.92000000,-0.12538559
29.94000000,-0.12538559
29.96000000,-0.12375882
29.98000000,-0.12408417
30.00000000,-0.12473488
30.02000000,-0.12440953
30.04000000,-0.12408417
30.06000000,-0.12375882
30.08000000,-0.12343346
30.10000000,-0.12343346
30.12000000,-0.12343346
30.14000000,-0.12278276
30.16000000,-0.12278276
30.18000000,-0.12245740
30.20000000,-0.12213205
30.22000000,-0.12213205
30.24000000,-0.12180669
30.26000000,-0.12245740
30.28000000,-0.12115598
30.30000000,-0.12083063
30.32000000,-0.12083063
30.34000000,-0.12050528
30.36000000,-0.12148134
30.38000000,-0.12083063
30.40000000,-0.11985457
30.42000000,-0.12017992
30.44000000,-0.12017992
30.46000000,-0.12017992
30.48000000,-0.11920386
30.50000000,-0.11985457
30.52000000,-0.11855315
30.54000000,-0.11985457
30.56000000,-0.11887850
30.58000000,-0.11855315
30.60000000,-0.11920386
30.62000000,-0.11855315
30.64000000,-0.11855315
30.66000000,-0.11757709
30.68000000,-0.11822779
30.70000000,-0.11725173
30.72000000,-0.11692638
30.74000000,-0.11757709
30.76000000,-0.11757709
30.78000000,-0.11627567
30.80000000,-0.11692638
30.82000000,-0.11660102
30.84000000,-0.11595031
30.86000000,-0.11595031
30.88000000,-0.11627567
30.90000000,-0.11529961
30.92000000,-0.11497425
30.94000000,-0.11497425
30.96000000,-0.11464890
30.98000000,-0.11497425
31.00000000,-0.11529961
31.02000000,-0.11432354
31.04000000,-0.11432354
31.06000000,-0.11432354
31.08000000,-0.11432354
31.10000000,-0.11399819
31.12000000,-0.11334748
31.14000000,-0.11302213
31.16000000,-0.11269677
31.18000000,-0.11302213
31.20000000,-0.11269677
31.22000000,-0.11269677
31.24000000,-0.11269677
31.26000000,-0.11237142
31.28000000,-0.11237142
31.30000000,-0.11107000
31.32000000,-0.11107000
31.34000000,-0.11139535
31.36000000,-0.11074465
31.38000000,-0.11139535
31.40000000,-0.11074465
31.42000000,-0.11107000
31.44000000,-0.11107000
31.46000000,-0.11041929
31.48000000,-0.10944323
31.50000000,-0.11009394
31.52000000,-0.10944323
31.54000000,-0.10911787
31.56000000,-0.10944323
31.58000000,-0.10879252
31.60000000,-0.10944323
31.62000000,-0.10911787
31.64000000,-0.10814181
31.66000000,-0.10716575
31.68000000,-0.10814181
31.70000000,-0.10846716
31.72000000,-0.10749110
31.74000000,-0.10684039
31.76000000,-0.10781646
31.78000000,-0.10684039
31.80000000,-0.10651504
31.82000000,-0.10651504
31.84000000,-0.10684039
31.86000000,-0.10651504
31.88000000,-0.10586433
31.90000000,-0.10618968
31.92000000,-0.10586433
31.94000000,-0.10618968
31.96000000,-0.10456291
31.98000000,-0.10521362
32.00000000,-0.10488827
32.02000000,-0.10456291
32.04000000,-0.10423756
32.06000000,-0.10358685
32.08000000,-0.10326150
32.10000000,-0.10293614
32.12000000,-0.10358685
32.14000000,-0.10326150
32.16000000,-0.10326150
32.18000000,-0.10293614
32.20000000,-0.10228543
32.22000000,-0.10293614
32.24000000,-0.10261079
32.26000000,-0.10228543
32.28000000,-0.10196008
32.30000000,-0.10163472
32.32000000,-0.10163472
32.34000000,-0.10098401
32.36000000,-0.10065866
32.38000000,-0.10098401
32.40000000,-0.10065866
32.42000000,-0.10000795
32.44000000,-0.10065866
32.46000000,-0.09968260
32.48000000,-0.09968260
32.50000000,-0.09968260
32.52000000,-0.10033331
32.54000000,-0.09935724
32.56000000,-0.09968260
32.58000000,-0.09838118
32.60000000,-0.09903189
32.62000000,-0.09870653
32.64000000,-0.09870653
32.66000000,-0.09773047
32.68000000,-0.09740512
32.70000000,-0.09773047
32.72000000,-0.09642905
32.74000000,-0.09675441
32.76000000,-0.09707976
32.78000000,-0.09675441
32.80000000,-0.09707976
32.82000000,-0.09610370
32.84000000,-0.09610370
32.86000000,-0.09610370
32.88000000,-0.09577835
32.90000000,-0.09577835
32.92000000,-0.09545299
32.94000000,-0.09577835
32.96000000,-0.09545299
32.98000000,-0.09480228
33.00000000,-0.09480228
33.02000000,-0.09480228
33.04000000,-0.09480228
33.06000000,-0.09415157
33.08000000,-0.09480228
33.10000000,-0.09480228
33.12000000,-0.09415157
33.14000000,-0.09382622
33.16000000,-0.09252480
33.18000000,-0.09382622
33.20000000,-0.09350087
33.22000000,-0.09350087
33.24000000,-0.09252480
33.26000000,-0.09187409
33.28000000,-0.09252480
33.30000000,-0.09252480
33.32000000,-0.09187409
33.34000000,-0.09187409
33.36000000,-0.09154874
33.38000000,-0.09154874
33.40000000,-0.09122338
33.42000000,-0.09154874
33.44000000,-0.09187409
33.46000000,-0.09154874
33.48000000,-0.09024732
33.50000000,-0.09057268
33.52000000,-0.09089803
33.54000000,-0.08959661
33.56000000,-0.08959661
33.58000000,-0.08959661
33.60000000,-0.08992197
33.62000000,-0.08959661
33.64000000,-0.08959661
33.66000000,-0.08829520
33.68000000,-0.08927126
33.70000000,-0.08894590
33.72000000,-0.08796984
33.74000000,-0.08862055
33.76000000,-0.08862055
33.78000000,-0.08862055
33.80000000,-0.08796984
33.82000000,-0.08796984
33.84000000,-0.08764449
33.86000000,-0.08796984
33.88000000,-0.08634307
33.90000000,-0.08666842
33.92000000,-0.08699378
33.94000000,-0.08731913
33.96000000,-0.08634307
33.98000000,-0.08601772
34.00000000,-0.08504165
34.02000000,-0.08536701
34.04000000,-0.08569236
34.06000000,-0.08504165
34.08000000,-0.08536701
34.10000000,-0.08439094
34.12000000,-0.08536701
34.14000000,-0.08504165
34.16000000,-0.08471630
34.18000000,-0.08439094
34.20000000,-0.08406559
34.22000000,-0.08374023
34.24000000,-0.08374023
34.26000000,-0.08341488
34.28000000,-0.08374023
34.30000000,-0.08308953
34.32000000,-0.08308953
34.34000000,-0.08308953
34.36000000,-0.08243882
34.38000000,-0.08211346
34.40000000,-0.08243882
34.42000000,-0.08211346
34.44000000,-0.08243882
34.46000000,-0.08178811
34.48000000,-0.08113740
34.50000000,-0.08146275
34.52000000,-0.08113740
34.54000000,-0.08016134
34.56000000,-0.08048669
34.58000000,-0.08146275
34.60000000,-0.08016134
34.62000000,-0.08048669
34.64000000,-0.07983598
34.66000000,-0.08048669
34.68000000,-0.07951063
34.70000000,-0.08016134
34.72000000,-0.07951063
34.74000000,-0.07951063
34.76000000,-0.07885992
34.78000000,-0.07853457
34.80000000,-0.07885992
34.82000000,-0.07885992
34.84000000,-0.07885992
34.86000000,-0.07853457
34.88000000,-0.07885992
34.90000000,-0.07788386
34.92000000,-0.07820921
34.94000000,-0.07788386
34.96000000,-0.07723315
34.98000000,-0.07755850
35.00000000,-0.07723315
35.02000000,-0.07755850
35.04000000,-0.07755850
35.06000000,-0.07658244
35.08000000,-0.07658244
35.10000000,-0.07625709
35.12000000,-0.07593173
35.14000000,-0.07658244
35.16000000,-0.07528102
35.18000000,-0.07593173
35.20000000,-0.07528102
35.22000000,-0.07528102
35.24000000,-0.07528102
35.26000000,-0.07463031
35.28000000,-0.07528102
35.30000000,-0.07463031
35.32000000,-0.07430496
35.34000000,-0.07430496
35.36000000,-0.07430496
35.38000000,-0.07463031
35.40000000,-0.07397960
35.42000000,-0.07365425
35.44000000,-0.07300354
35.46000000,-0.07300354
35.48000000,-0.07267819
35.50000000,-0.07170212
35.52000000,-0.07332890
35.54000000,-0.07235283
35.56000000,-0.07267819
35.58000000,-0.07267819
35.60000000,-0.07170212
35.62000000,-0.07235283
35.64000000,-0.07170212
35.66000000,-0.07170212
35.68000000,-0.07170212
35.70000000,-0.07072606
35.72000000,-0.07137677
35.74000000,-0.07105142
35.76000000,-0.07137677
35.78000000,-0.07040071
35.80000000,-0.07072606
35.82000000,-0.07072606
35.84000000,-0.07105142
35.86000000,-0.06975000
35.88000000,-0.07007535
35.90000000,-0.07007535
35.92000000,-0.06975000
35.94000000,-0.06942464
35.96000000,-0.06975000
35.98000000,-0.06909929
36.00000000,-0.06909929
36.02000000,-0.06844858
36.04000000,-0.06877394
36.06000000,-0.06909929
36.08000000,-0.06812323
36.10000000,-0.06844858
36.12000000,-0.06779787
36.14000000,-0.06779787
36.16000000,-0.06682181
36.18000000,-0.06747252
36.20000000,-0.06779787
36.22000000,-0.06747252
36.24000000,-0.06779787
36.26000000,-0.06617110
36.28000000,-0.06649645
36.30000000,-0.06519504
36.32000000,-0.06649645
36.34000000,-0.06519504
36.36000000,-0.06584575
36.38000000,-0.06519504
36.40000000,-0.06552039
36.42000000,-0.06519504
36.44000000,-0.06486968
36.46000000,-0.06519504
36.48000000,-0.06486968
36.50000000,-0.06454433
36.52000000,-0.06454433
36.54000000,-0.06486968
36.56000000,-0.06389362
36.58000000,-0.06324291
36.60000000,-0.06291756
36.62000000,-0.06291756
36.64000000,-0.06226685
36.66000000,-0.06291756
36.68000000,-0.06291756
36.70000000,-0.06226685
36.72000000,-0.06226685
36.74000000,-0.06226685
36.76000000,-0.06194149
36.78000000,-0.06161614
36.80000000,-0.06161614
36.82000000,-0.06194149
36.84000000,-0.06161614
36.86000000,-0.06064008
36.88000000,-0.06064008
36.90000000,-0.06064008
36.92000000,-0.05998937
36.94000000,-0.05998937
36.96000000,-0.05998937
36.98000000,-0.05966401
37.00000000,-0.05966401
37.02000000,-0.05933866
37.04000000,-0.05933866
37.06000000,-0.05966401
37.08000000,-0.05868795
37.10000000,-0.05901331
37.12000000,-0.05868795
37.14000000,-0.05836260
37.16000000,-0.05836260
37.18000000,-0.05803724
37.20000000,-0.05738653
37.22000000,-0.05868795
37.24000000,-0.05706118
37.26000000,-0.05803724
37.28000000,-0.05706118
37.30000000,-0.05738653
37.32000000,-0.05706118
37.34000000,-0.05673582
37.36000000,-0.05673582
37.38000000,-0.05575976
37.40000000,-0.05575976
37.42000000,-0.05543441
37.44000000,-0.05575976
37.46000000,-0.05575976
37.48000000,-0.05510905
37.50000000,-0.05478370
37.52000000,-0.05510905
37.54000000,-0.05380764
37.56000000,-0.05445834
37.58000000,-0.05380764
37.60000000,-0.05380764
37.62000000,-0.05413299
37.64000000,-0.05380764
37.66000000,-0.05348228
37.68000000,-0.05315693
37.70000000,-0.05380764
37.72000000,-0.05348228
37.74000000,-0.05315693
37.76000000,-0.05348228
37.78000000,-0.05250622
37.80000000,-0.05315693
37.82000000,-0.05250622
37.84000000,-0.05185551
37.86000000,-0.05218086
37.88000000,-0.05087945
37.90000000,-0.05120480
37.92000000,-0.05120480
37.94000000,-0.05120480
37.96000000,-0.05087945
37.98000000,-0.05153016
38.00000000,-0.05022874
38.02000000,-0.04990338
38.04000000,-0.05087945
38.06000000,-0.05087945
38.08000000,-0.05055409
38.10000000,-0.04990338
38.12000000,-0.04990338
38.14000000,-0.04925267
38.16000000,-0.04925267
38.18000000,-0.04957803
38.20000000,-0.04892732
38.22000000,-0.04860197
38.24000000,-0.04827661
38.26000000,-0.04860197
38.28000000,-0.04892732
38.30000000,-0.04860197
38.32000000,-0.04795126
38.34000000,-0.04827661
38.36000000,-0.04762590
38.38000000,-0.04762590
38.40000000,-0.04730055
38.42000000,-0.04730055
38.44000000,-0.04664984
38.46000000,-0.04762590
38.48000000,-0.04632449
38.50000000,-0.04599913
38.52000000,-0.04697519
38.54000000,-0.04567378
38.56000000,-0.04664984
38.58000000,-0.04534842
38.60000000,-0.04469771
38.62000000,-0.04567378
38.64000000,-0.04534842
38.66000000,-0.04437236
38.68000000,-0.04502307
38.70000000,-0.04404701
38.72000000,-0.04469771
38.74000000,-0.04404701
38.76000000,-0.04469771
38.78000000,-0.04404701
38.80000000,-0.04469771
38.82000000,-0.04404701
38.84000000,-0.04274559
38.86000000,-0.04274559
38.88000000,-0.04339630
38.90000000,-0.04307094
38.92000000,-0.04209488
38.94000000,-0.04339630
38.96000000,-0.04274559
38.98000000,-0.04242023
39.00000000,-0.04144417
39.02000000,-0.04176953
39.04000000,-0.04144417
39.06000000,-0.04144417
39.08000000,-0.04111882
39.10000000,-0.04111882
39.12000000,-0.04079346
39.14000000,-0.04046811
39.16000000,-0.04079346
39.18000000,-0.04079346
39.20000000,-0.04079346
39.22000000,-0.03981740
39.24000000,-0.03981740
39.26000000,-0.03981740
39.28000000,-0.03949204
39.30000000,-0.03981740
39.32000000,-0.03949204
39.34000000,-0.03884134
39.36000000,-0.03949204
39.38000000,-0.03851598
39.40000000,-0.03851598
39.42000000,-0.03884134
39.44000000,-0.03884134
39.46000000,-0.03786527
39.48000000,-0.03851598
39.50000000,-0.03753992
39.52000000,-0.03786527
39.54000000,-0.03721456
39.56000000,-0.03721456
39.58000000,-0.03688921
39.60000000,-0.03688921
39.62000000,-0.03656386
39.64000000,-0.03721456
39.66000000,-0.03623850
39.68000000,-0.03558779
39.70000000,-0.03623850
39.72000000,-0.03623850
39.74000000,-0.03656386
39.76000000,-0.03591315
39.78000000,-0.03558779
39.80000000,-0.03591315
39.82000000,-0.03591315
39.84000000,-0.03558779
39.86000000,-0.03493708
39.88000000,-0.03526244
39.90000000,-0.03526244
39.92000000,-0.03428638
39.94000000,-0.03428638
39.96000000,-0.03428638
39.98000000,-0.03396102
40.00000000,-0.03428638
40.02000000,-0.03396102
40.04000000,-0.03428638
40.06000000,-0.03363567
40.08000000,-0.03428638
40.10000000,-0.03363567
40.12000000,-0.03331031
40.14000000,-0.03363567
40.16000000,-0.03265960
40.18000000,-0.03363567
40.20000000,-0.03298496
40.22000000,-0.03265960
40.24000000,-0.03265960
40.26000000,-0.03200889
40.28000000,-0.03233425
40.30000000,-0.03265960
40.32000000,-0.03233425
40.34000000,-0.03135819
40.36000000,-0.03103283
40.38000000,-0.03168354
40.40000000,-0.03135819
40.42000000,-0.03200889
40.44000000,-0.03070748
40.46000000,-0.03103283
40.48000000,-0.03103283
40.50000000,-0.03038212
40.52000000,-0.03103283
40.54000000,-0.03038212
40.56000000,-0.03038212
40.58000000,-0.03038212
40.60000000,-0.03070748
40.62000000,-0.02973141
40.64000000,-0.02973141
40.66000000,-0.02973141
40.68000000,-0.03005677
40.70000000,-0.02973141
40.72000000,-0.02940606
40.74000000,-0.02875535
40.76000000,-0.02973141
40.78000000,-0.02908071
40.80000000,-0.02843000
40.82000000,-0.02810464
40.84000000,-0.02875535
40.86000000,-0.02810464
40.88000000,-0.02843000
40.90000000,-0.02777929
40.92000000,-0.02777929
40.94000000,-0.02810464
40.96000000,-0.02777929
40.98000000,-0.02810464
41.00000000,-0.02680323
41.02000000,-0.02810464
41.04000000,-0.02647787
41.06000000,-0.02745393
41.08000000,-0.02647787
41.10000000,-0.02680323
41.12000000,-0.02680323
41.14000000,-0.02615252
41.16000000,-0.02550181
41.18000000,-0.02582716
41.20000000,-0.02615252
41.22000000,-0.02517645
41.24000000,-0.02550181
41.26000000,-0.02550181
41.28000000,-0.02550181
41.30000000,-0.02550181
41.32000000,-0.02485110
41.34000000,-0.02517645
41.36000000,-0.02420039
41.38000000,-0.02452575
41.40000000,-0.02420039
41.42000000,-0.02420039
41.44000000,-0.02420039
41.46000000,-0.02322433
41.48000000,-0.02420039
41.50000000,-0.02354968
41.52000000,-0.02322433
41.54000000,-0.02387504
41.56000000,-0.02354968
41.58000000,-0.02257362
41.60000000,-0.02387504
41.62000000,-0.02354968
41.64000000,-0.02322433
41.66000000,-0.02289897
41.68000000,-0.02289897
41.70000000,-0.02224826
41.72000000,-0.02257362
41.74000000,-0.02257362
41.76000000,-0.02159756
41.78000000,-0.02224826
41.80000000,-0.02159756
41.82000000,-0.02192291
41.84000000,-0.02127220
41.86000000,-0.02159756
41.88000000,-0.02127220
41.90000000,-0.02094685
41.92000000,-0.02062149
41.94000000,-0.02062149
41.96000000,-0.02062149
41.98000000,-0.02029614
42.00000000,-0.02029614
42.02000000,-0.02062149
42.04000000,-0.01997078
42.06000000,-0.02029614
42.08000000,-0.01932008
42.10000000,-0.01964543
42.12000000,-0.01964543
42.14000000,-0.02029614
42.16000000,-0.01899472
42.18000000,-0.01866937
42.20000000,-0.01866937
42.22000000,-0.01866937
42.24000000,-0.01834401
42.26000000,-0.01834401
42.28000000,-0.01834401
42.30000000,-0.01769330
42.32000000,-0.01834401
42.34000000,-0.01736795
42.36000000,-0.01801866
42.38000000,-0.01736795
42.40000000,-0.01736795
42.42000000,-0.01704260
42.44000000,-0.01671724
42.46000000,-0.01736795
42.48000000,-0.01704260
42.50000000,-0.01671724
42.52000000,-0.01639189
42.54000000,-0.01574118
42.56000000,-0.01704260
42.58000000,-0.01671724
42.60000000,-0.01671724
42.62000000,-0.01639189
42.64000000,-0.01639189
42.66000000,-0.01639189
42.68000000,-0.01541582
42.70000000,-0.01541582
42.72000000,-0.01509047
42.74000000,-0.01541582
42.76000000,-0.01606653
42.78000000,-0.01476511
42.80000000,-0.01476511
42.82000000,-0.01476511
42.84000000,-0.01476511
42.86000000,-0.01411441
42.88000000,-0.01443976
42.90000000,-0.01378905
42.92000000,-0.01443976
42.94000000,-0.01411441
